省份,学校名,城市,教育制,主管部门
辽宁,沈阳工学院,沈阳市,本科,辽宁省教育厅
辽宁,大连工业大学艺术与信息工程学院,大连市,本科,辽宁省教育厅
辽宁,沈阳城市建设学院,沈阳市,本科,辽宁省教育厅
辽宁,中国医科大学临床医药学院,沈阳市,本科,辽宁省教育厅
辽宁,大连医科大学中山学院,大连市,本科,辽宁省教育厅
辽宁,锦州医科大学医疗学院,锦州市,本科,辽宁省教育厅
辽宁,辽宁师范大学海华学院,大连市,本科,辽宁省教育厅
辽宁,辽宁理工学院,锦州市,本科,辽宁省教育厅
辽宁,大连财经学院,大连市,本科,辽宁省教育厅
辽宁,沈阳城市学院,沈阳市,本科,辽宁省教育厅
辽宁,辽宁石油化工大学顺华能源学院,抚顺市,本科,辽宁省教育厅
辽宁,大连艺术学院,大连市,本科,辽宁省教育厅
辽宁,辽宁中医药大学杏林学院,沈阳市,本科,辽宁省教育厅
辽宁,辽宁何氏医学院,沈阳市,本科,辽宁省教育厅
辽宁,沈阳科技学院,沈阳市,本科,辽宁省教育厅
辽宁,辽宁财贸学院,兴城市,本科,辽宁省教育厅
辽宁,辽宁传媒学院,沈阳市,本科,辽宁省教育厅
辽宁,营口理工学院,营口市,本科,辽宁省
辽宁,朝阳师范高等专科学校,朝阳市,专科,辽宁省
辽宁,抚顺师范高等专科学校,抚顺市,专科,辽宁省
辽宁,锦州师范高等专科学校,锦州市,专科,辽宁省
辽宁,营口职业技术学院,营口市,专科,辽宁省
辽宁,铁岭师范高等专科学校,铁岭市,专科,辽宁省
辽宁,大连职业技术学院,大连市,专科,辽宁省
辽宁,辽宁农业职业技术学院,营口市,专科,辽宁省
辽宁,抚顺职业技术学院,抚顺市,专科,辽宁省
辽宁,辽阳职业技术学院,辽阳市,专科,辽宁省
辽宁,阜新高等专科学校,阜新市,专科,辽宁省
辽宁,辽宁交通高等专科学校,沈阳市,专科,辽宁省
辽宁,辽宁税务高等专科学校,大连市,专科,辽宁省
辽宁,盘锦职业技术学院,盘锦市,专科,辽宁省
辽宁,沈阳航空职业技术学院,沈阳市,专科,辽宁省
辽宁,辽宁体育运动职业技术学院,沈阳市,专科,辽宁省
辽宁,辽宁职业学院,铁岭市,专科,辽宁省
辽宁,辽宁林业职业技术学院,沈阳市,专科,辽宁省
辽宁,沈阳职业技术学院,沈阳市,专科,辽宁省
辽宁,辽宁理工职业学院,锦州市,专科,辽宁省教育厅
辽宁,大连商务职业学院,大连市,专科,辽宁省教育厅
辽宁,辽宁金融职业学院,沈阳市,专科,辽宁省
辽宁,辽宁轨道交通职业学院,沈阳市,专科,辽宁省
辽宁,辽宁广告职业学院,沈阳市,专科,辽宁省教育厅
辽宁,辽宁机电职业技术学院,丹东市,专科,辽宁省
辽宁,辽宁经济职业技术学院,沈阳市,专科,辽宁省
辽宁,辽宁石化职业技术学院,锦州市,专科,辽宁省
辽宁,渤海船舶职业学院,葫芦岛,专科,辽宁省
辽宁,大连软件职业学院,大连市,专科,辽宁省教育厅
辽宁,大连翻译职业学院,大连市,专科,辽宁省教育厅
辽宁,辽宁商贸职业学院,沈阳市,专科,辽宁省
辽宁,大连枫叶职业技术学院,大连市,专科,辽宁省教育厅
辽宁,辽宁装备制造职业技术学院,沈阳市,专科,辽宁省
辽宁,辽河石油职业技术学院,盘锦市,专科,辽宁省
辽宁,辽宁地质工程职业学院,丹东市,专科,辽宁省
辽宁,辽宁铁道职业技术学院,锦州市,专科,辽宁省教育厅
辽宁,辽宁建筑职业学院,辽阳市,专科,辽宁省
辽宁,大连航运职业技术学院,大连市,专科,辽宁省教育厅
辽宁,大连装备制造职业技术学院,大连市,专科,辽宁省教育厅
辽宁,大连汽车职业技术学院,大连市,专科,辽宁省教育厅
辽宁,辽宁现代服务职业技术学院,沈阳市,专科,辽宁省
辽宁,辽宁冶金职业技术学院,本溪市,专科,辽宁省
辽宁,辽宁工程职业学院,铁岭市,专科,辽宁省
辽宁,辽宁城市建设职业技术学院,沈阳市,专科,辽宁省
辽宁,辽宁医药职业学院,沈阳市,专科,辽宁省
辽宁,铁岭卫生职业学院,铁岭市,专科,辽宁省
辽宁,沈阳北软信息职业技术学院,沈阳市,专科,辽宁省教育厅
辽宁,辽宁政法职业学院,沈阳市,专科,辽宁省
辽宁,辽宁民族师范高等专科学校,沈阳市,专科,辽宁省
辽宁,辽宁轻工职业学院,大连市,专科,辽宁省
辽宁,辽宁水利职业学院,沈阳市,专科,辽宁省
辽宁,辽宁特殊教育师范高等专科学校,沈阳市,专科,辽宁省
辽宁,大连理工大学城市学院,大连市,本科,辽宁省教育厅
辽宁,大连工业大学艺术与信息工程学院,大连市,本科,辽宁省教育厅
辽宁,辽宁石油化工大学顺华能源学院,抚顺市,本科,辽宁省教育厅
辽宁,辽宁师范大学海华学院,大连市,本科,辽宁省教育厅
辽宁,辽宁中医药大学杏林学院,沈阳市,本科,辽宁省教育厅
辽宁,锦州医科大学医疗学院,锦州市,本科,辽宁省教育厅
辽宁,大连医科大学中山学院,大连市,本科,辽宁省教育厅
辽宁,沈阳航空航天大学北方科技学院,沈阳市,本科,辽宁省教育厅
辽宁,中国医科大学临床医药学院,沈阳市,本科,辽宁省教育厅
辽宁,沈阳工业大学工程学院,沈阳市,本科,辽宁省教育厅
辽宁,辽宁对外经贸学院,大连市,本科,辽宁省教育厅
辽宁,辽宁财贸学院,兴城市,本科,辽宁省教育厅
辽宁,大连艺术学院,大连市,本科,辽宁省教育厅
辽宁,辽宁何氏医学院,沈阳市,本科,辽宁省教育厅
辽宁,沈阳工学院,沈阳市,本科,辽宁省教育厅
辽宁,大连财经学院,大连市,本科,辽宁省教育厅
辽宁,沈阳城市学院,沈阳市,本科,辽宁省教育厅
辽宁,辽宁传媒学院,沈阳市,本科,辽宁省教育厅
辽宁,辽宁理工学院,锦州市,本科,辽宁省教育厅
辽宁,沈阳城市建设学院,沈阳市,本科,辽宁省教育厅
辽宁,沈阳科技学院,沈阳市,本科,辽宁省教育厅
辽宁,辽宁广告职业学院,辽宁省,专科,辽宁省教育厅
辽宁,辽宁理工职业学院,锦州市,专科,辽宁省教育厅
辽宁,大连软件职业学院,大连市,专科,辽宁省教育厅
辽宁,大连翻译职业学院,大连市,专科,辽宁省教育厅
辽宁,大连枫叶职业技术学院,大连市,专科,辽宁省教育厅
辽宁,大连航运职业技术学院,大连市,专科,辽宁省教育厅
辽宁,大连装备制造职业技术学院,大连市,专科,辽宁省教育厅
辽宁,大连汽车职业技术学院,大连市,专科,辽宁省教育厅
辽宁,沈阳北软信息职业技术学院,沈阳市,专科,辽宁省教育厅
辽宁,大连商务职业学院,大连市,专科,辽宁省教育厅
吉林,吉林大学,长春市,本科,教育部
吉林,延边大学,延吉市,本科,吉林省
吉林,长春理工大学,长春市,本科,吉林省
吉林,东北电力大学,吉林市,本科,吉林省
吉林,长春工业大学,长春市,本科,吉林省
吉林,吉林建筑大学,长春市,本科,吉林省
吉林,吉林化工学院,吉林市,本科,吉林省
吉林,吉林农业大学,长春市,本科,吉林省
吉林,长春中医药大学,长春市,本科,吉林省
吉林,东北师范大学,长春市,本科,教育部
吉林,北华大学,吉林市,本科,吉林省
吉林,通化师范学院,通化市,本科,吉林省
吉林,吉林师范大学,四平市,本科,吉林省
吉林,吉林工程技术师范学院,长春市,本科,吉林省
吉林,长春师范大学,长春市,本科,吉林省
吉林,白城师范学院,白城市,本科,吉林省
吉林,吉林财经大学,长春市,本科,吉林省
吉林,吉林体育学院,长春市,本科,吉林省
吉林,吉林艺术学院,长春市,本科,吉林省
吉林,吉林外国语大学,长春市,本科,吉林省教育厅
吉林,吉林工商学院,长春市,本科,吉林省
吉林,长春工程学院,长春市,本科,吉林省
吉林,吉林农业科技学院,吉林市,本科,吉林省
吉林,吉林警察学院,长春市,本科,吉林省
吉林,长春大学,长春市,本科,吉林省
吉林,长春光华学院,长春市,本科,吉林省教育厅
吉林,长春工业大学人文信息学院,长春市,本科,吉林省教育厅
吉林,长春理工大学光电信息学院,长春市,本科,吉林省教育厅
吉林,长春财经学院,长春市,本科,吉林省教育厅
吉林,吉林建筑大学城建学院,长春市,本科,吉林省教育厅
吉林,长春建筑学院,长春市,本科,吉林省教育厅
吉林,长春科技学院,长春市,本科,吉林省教育厅
吉林,吉林动画学院,长春市,本科,吉林省教育厅
吉林,吉林师范大学博达学院,四平市,本科,吉林省教育厅
吉林,长春大学旅游学院,长春市,本科,吉林省教育厅
吉林,东北师范大学人文学院,长春市,本科,吉林省教育厅
吉林,吉林医药学院,吉林市,本科,吉林省
吉林,长春师范高等专科学校,长春市,专科,吉林省
吉林,辽源职业技术学院,辽源市,专科,吉林省
吉林,四平职业大学,四平市,专科,吉林省
吉林,长春汽车工业高等专科学校,长春市,专科,吉林省
吉林,长春金融高等专科学校,长春市,专科,吉林省
吉林,长春医学高等专科学校,长春市,专科,吉林省
吉林,吉林交通职业技术学院,长春市,专科,吉林省
吉林,长春东方职业学院,长春市,专科,吉林省教育厅
吉林,吉林司法警官职业学院,长春市,专科,吉林省
吉林,吉林电子信息职业技术学院,吉林市,专科,吉林省
吉林,吉林工业职业技术学院,吉林市,专科,吉林省
吉林,吉林工程职业学院,四平市,专科,吉林省
吉林,长春职业技术学院,长春市,专科,吉林省
吉林,白城医学高等专科学校,白城市,专科,吉林省
吉林,长春信息技术职业学院,长春市,专科,吉林省教育厅
吉林,松原职业技术学院,松原市,专科,吉林省
吉林,吉林铁道职业技术学院,吉林市,专科,吉林省
吉林,白城职业技术学院,白城市,专科,吉林省
吉林,长白山职业技术学院,白山市,专科,吉林省
吉林,吉林科技职业技术学院,长春市,专科,吉林省教育厅
吉林,延边职业技术学院,延边市,专科,吉林省
吉林,吉林城市职业技术学院,长春市,专科,吉林省教育厅
吉林,吉林职业技术学院,龙井市,专科,吉林省教育厅
吉林,吉林水利电力职业学院,长春市,专科,吉林省
吉林,长春健康职业学院,长春市,专科,吉林省教育厅
吉林,吉林建筑大学城建学院,长春市,本科,吉林省教育厅
吉林,长春工业大学人文信息学院,长春市,本科,吉林省教育厅
吉林,长春理工大学光电信息学院,长春市,本科,吉林省教育厅
吉林,东北师范大学人文学院,长春市,本科,吉林省教育厅
吉林,吉林师范大学博达学院,四平市,本科,吉林省教育厅
吉林,长春大学旅游学院,长春市,本科,吉林省教育厅
吉林,吉林外国语大学,长春市,本科,吉林省教育厅
吉林,吉林动画学院,长春市,本科,吉林省教育厅
吉林,长春建筑学院,长春市,本科,吉林省教育厅
吉林,长春科技学院,长春市,本科,吉林省教育厅
吉林,长春光华学院,长春市,本科,吉林省教育厅
